PH-121,HS-101,CY-105,HS-105/12,MT-111,CS-105,CS-106,EL-102,EE-119,ME-107,CS-107,HS-205/20,MT-222,EE-222,MT-224,CS-210,CS-211,CS-203,CS-214,EE-217,CS-212,CS-215,MT-331,EF-303,HS-304,CS-301,CS-302,TC-383,MT-442,EL-332,CS-318,CS-306,CS-312,CS-317,CS-403,CS-421,CS-406,CS-414,CS-419,CS-423,CS-412,CGPA
7.0,3.0,12.0,4.0,8.0,11.0,9.0,12.0,10.0,6.0,8.0,8.0,3.0,4.0,7.0,7.0,9.0,6.0,5.0,8.0,8.0,3.0,11.0,7.0,5.0,8.0,9.0,6.0,6.0,5.0,9.0,6.0,8.0,6.0,12.0,3.0,6.0,7.0,8.0,5.0,7.0,2.442
10.0,4.0,12.0,8.0,10.0,9.0,10.0,11.0,11.0,6.0,11.0,9.0,10.0,10.0,8.0,8.0,9.0,10.0,5.0,9.0,12.0,6.0,11.0,8.0,6.0,10.0,10.0,9.0,9.0,8.0,6.0,7.0,10.0,8.0,12.0,6.0,7.0,9.0,9.0,6.0,9.0,2.947
10.0,8.0,11.0,10.0,9.0,10.0,6.0,9.0,11.0,10.0,11.0,5.0,10.0,12.0,5.0,9.0,10.0,10.0,3.0,3.0,5.0,11.0,6.0,4.0,6.0,6.0,6.0,7.0,10.0,3.0,10.0,7.0,7.0,7.0,11.0,6.0,6.0,5.0,8.0,6.0,6.0,2.602
12.0,9.0,12.0,12.0,12.0,10.0,6.0,9.0,12.0,12.0,10.0,9.0,6.0,3.0,10.0,11.0,12.0,10.0,7.0,8.0,11.0,11.0,12.0,10.0,9.0,11.0,10.0,10.0,12.0,10.0,7.0,8.0,12.0,9.0,10.0,9.0,11.0,9.0,11.0,9.0,9.0,3.35
12.0,12.0,6.0,12.0,6.0,12.0,11.0,12.0,12.0,11.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,9.0,12.0,6.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,10.0,11.0,10.0,12.0,12.0,11.0,3.878
11.0,12.0,12.0,10.0,12.0,11.0,12.0,8.0,12.0,12.0,11.0,9.0,8.0,9.0,10.0,11.0,12.0,12.0,12.0,11.0,11.0,6.0,6.0,9.0,10.0,12.0,12.0,12.0,6.0,11.0,12.0,9.0,10.0,10.0,12.0,9.0,10.0,8.0,11.0,6.0,8.0,3.576
10.0,9.0,12.0,6.0,9.0,12.0,12.0,12.0,12.0,12.0,10.0,9.0,10.0,10.0,11.0,11.0,10.0,9.0,9.0,9.0,10.0,9.0,11.0,11.0,6.0,11.0,9.0,10.0,11.0,9.0,9.0,6.0,11.0,8.0,6.0,10.0,10.0,9.0,11.0,5.0,10.0,3.346
12.0,9.0,12.0,11.0,12.0,12.0,10.0,10.0,12.0,11.0,12.0,10.0,12.0,12.0,11.0,12.0,11.0,11.0,7.0,8.0,10.0,12.0,12.0,12.0,9.0,10.0,10.0,9.0,11.0,11.0,8.0,11.0,12.0,12.0,12.0,9.0,11.0,10.0,12.0,9.0,9.0,3.583
6.0,12.0,6.0,12.0,6.0,6.0,11.0,12.0,12.0,6.0,6.0,12.0,6.0,6.0,12.0,6.0,6.0,6.0,12.0,12.0,12.0,6.0,6.0,12.0,12.0,6.0,12.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,12.0,10.0,6.0,12.0,12.0,11.0,6.0,3.97
6.0,6.0,6.0,6.0,6.0,6.0,10.0,6.0,12.0,12.0,6.0,11.0,6.0,6.0,12.0,6.0,6.0,12.0,12.0,12.0,10.0,12.0,6.0,11.0,11.0,12.0,6.0,12.0,6.0,6.0,12.0,6.0,6.0,6.0,12.0,12.0,6.0,11.0,12.0,6.0,12.0,3.949
6.0,11.0,12.0,12.0,6.0,12.0,10.0,12.0,11.0,11.0,11.0,10.0,12.0,12.0,8.0,12.0,12.0,6.0,9.0,7.0,9.0,6.0,11.0,9.0,9.0,11.0,11.0,8.0,12.0,9.0,6.0,7.0,12.0,9.0,6.0,9.0,12.0,10.0,9.0,9.0,10.0,3.481
10.0,11.0,12.0,12.0,12.0,12.0,6.0,9.0,6.0,12.0,12.0,11.0,11.0,10.0,10.0,11.0,12.0,12.0,10.0,9.0,12.0,12.0,6.0,11.0,9.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,12.0,11.0,12.0,12.0,9.0,3.763
9.0,6.0,12.0,9.0,8.0,10.0,12.0,3.0,9.0,6.0,8.0,9.0,6.0,3.0,11.0,8.0,6.0,4.0,12.0,11.0,11.0,8.0,8.0,9.0,7.0,10.0,7.0,10.0,10.0,6.0,8.0,4.0,8.0,4.0,6.0,5.0,9.0,9.0,11.0,5.0,10.0,2.782
12.0,12.0,12.0,11.0,6.0,12.0,11.0,12.0,6.0,6.0,12.0,11.0,6.0,6.0,11.0,12.0,6.0,12.0,12.0,10.0,12.0,6.0,12.0,10.0,10.0,12.0,12.0,12.0,12.0,6.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,10.0,12.0,11.0,10.0,3.863
12.0,9.0,12.0,12.0,12.0,6.0,11.0,10.0,11.0,10.0,11.0,12.0,12.0,11.0,12.0,12.0,11.0,12.0,9.0,10.0,12.0,9.0,11.0,12.0,9.0,12.0,10.0,11.0,11.0,11.0,10.0,11.0,11.0,10.0,12.0,12.0,12.0,10.0,12.0,11.0,11.0,3.711
11.0,6.0,12.0,10.0,12.0,11.0,9.0,9.0,10.0,5.0,7.0,11.0,12.0,12.0,11.0,12.0,10.0,12.0,8.0,10.0,9.0,9.0,12.0,9.0,9.0,10.0,11.0,10.0,12.0,10.0,7.0,11.0,6.0,12.0,11.0,12.0,12.0,10.0,11.0,10.0,9.0,3.443
10.0,8.0,12.0,11.0,9.0,12.0,12.0,5.0,11.0,11.0,11.0,4.0,7.0,4.0,8.0,11.0,9.0,3.0,11.0,11.0,9.0,8.0,10.0,9.0,5.0,10.0,8.0,9.0,10.0,7.0,9.0,8.0,11.0,10.0,12.0,10.0,11.0,9.0,9.0,9.0,9.0,3.107
11.0,5.0,12.0,12.0,10.0,11.0,11.0,9.0,11.0,9.0,9.0,10.0,7.0,6.0,9.0,11.0,8.0,8.0,5.0,6.0,10.0,7.0,11.0,11.0,6.0,9.0,10.0,10.0,12.0,8.0,7.0,9.0,11.0,9.0,11.0,9.0,9.0,10.0,11.0,9.0,10.0,3.116
11.0,3.0,12.0,10.0,10.0,12.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,9.0,11.0,8.0,7.0,6.0,7.0,8.0,6.0,11.0,8.0,7.0,11.0,12.0,9.0,11.0,7.0,6.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,11.0,10.0,9.0,3.056
6.0,12.0,12.0,5.0,4.0,7.0,8.0,6.0,5.0,4.0,5.0,11.0,6.0,7.0,10.0,7.0,8.0,3.0,8.0,9.0,8.0,8.0,5.0,4.0,3.0,4.0,6.0,5.0,5.0,5.0,6.0,3.0,4.0,4.0,10.0,6.0,6.0,6.0,7.0,6.0,4.0,1.992
10.0,5.0,12.0,9.0,12.0,9.0,10.0,3.0,10.0,10.0,11.0,10.0,7.0,9.0,10.0,10.0,11.0,9.0,10.0,6.0,10.0,12.0,12.0,9.0,7.0,10.0,9.0,11.0,11.0,10.0,7.0,10.0,12.0,10.0,12.0,10.0,9.0,7.0,11.0,7.0,10.0,3.24
8.0,3.0,11.0,9.0,6.0,8.0,8.0,11.0,6.0,7.0,11.0,10.0,9.0,6.0,9.0,5.0,9.0,3.0,9.0,10.0,7.0,9.0,5.0,9.0,3.0,8.0,5.0,7.0,8.0,3.0,6.0,5.0,9.0,6.0,10.0,6.0,7.0,9.0,10.0,6.0,6.0,2.484
6.0,3.0,10.0,8.0,8.0,9.0,12.0,3.0,7.0,5.0,4.0,10.0,3.0,6.0,4.0,6.0,5.0,5.0,8.0,4.0,10.0,4.0,11.0,9.0,3.0,8.0,9.0,7.0,10.0,4.0,3.0,5.0,4.0,6.0,10.0,9.0,7.0,8.0,9.0,6.0,7.0,2.288
8.0,7.0,12.0,8.0,8.0,6.0,11.0,11.0,9.0,3.0,6.0,6.0,12.0,11.0,7.0,11.0,6.0,8.0,4.0,7.0,9.0,12.0,10.0,5.0,4.0,8.0,5.0,3.0,12.0,6.0,4.0,5.0,10.0,6.0,11.0,3.0,3.0,7.0,10.0,6.0,6.0,2.489
9.0,3.0,10.0,11.0,8.0,10.0,9.0,3.0,10.0,3.0,3.0,9.0,4.0,5.0,11.0,10.0,7.0,8.0,6.0,8.0,11.0,6.0,12.0,10.0,9.0,11.0,11.0,9.0,12.0,12.0,8.0,9.0,12.0,9.0,12.0,11.0,11.0,9.0,12.0,10.0,10.0,3.027
8.0,5.0,12.0,7.0,7.0,10.0,10.0,3.0,11.0,5.0,5.0,7.0,3.0,4.0,9.0,11.0,6.0,5.0,5.0,7.0,10.0,7.0,10.0,10.0,8.0,10.0,11.0,8.0,11.0,7.0,4.0,8.0,11.0,9.0,12.0,9.0,9.0,8.0,10.0,8.0,9.0,2.776
9.0,3.0,11.0,3.0,10.0,4.0,10.0,5.0,5.0,6.0,7.0,9.0,6.0,5.0,5.0,9.0,5.0,7.0,5.0,5.0,10.0,7.0,10.0,8.0,3.0,6.0,7.0,5.0,12.0,6.0,3.0,6.0,4.0,6.0,12.0,6.0,6.0,5.0,9.0,6.0,6.0,1.953
10.0,5.0,12.0,11.0,12.0,12.0,12.0,10.0,12.0,10.0,8.0,10.0,8.0,7.0,9.0,10.0,9.0,10.0,6.0,9.0,10.0,9.0,12.0,10.0,8.0,11.0,11.0,10.0,6.0,11.0,9.0,8.0,12.0,6.0,12.0,10.0,9.0,8.0,10.0,8.0,9.0,3.272
10.0,3.0,12.0,11.0,10.0,12.0,9.0,4.0,10.0,8.0,10.0,10.0,7.0,9.0,10.0,10.0,7.0,8.0,7.0,7.0,9.0,8.0,10.0,10.0,5.0,10.0,9.0,9.0,9.0,8.0,3.0,6.0,11.0,9.0,12.0,10.0,9.0,8.0,10.0,7.0,9.0,2.951
11.0,8.0,11.0,10.0,12.0,10.0,11.0,6.0,10.0,9.0,12.0,10.0,7.0,6.0,9.0,10.0,8.0,11.0,7.0,6.0,9.0,9.0,12.0,8.0,6.0,9.0,10.0,9.0,10.0,8.0,5.0,9.0,8.0,7.0,12.0,8.0,9.0,8.0,9.0,5.0,7.0,2.982
6.0,4.0,12.0,11.0,8.0,11.0,9.0,9.0,12.0,11.0,9.0,9.0,6.0,8.0,9.0,9.0,6.0,10.0,5.0,8.0,9.0,6.0,10.0,10.0,6.0,10.0,10.0,8.0,10.0,9.0,5.0,7.0,12.0,6.0,12.0,11.0,8.0,7.0,10.0,6.0,9.0,2.96
5.0,4.0,8.0,6.0,8.0,6.0,9.0,5.0,10.0,7.0,5.0,8.0,4.0,6.0,3.0,6.0,3.0,3.0,3.0,4.0,9.0,10.0,4.0,7.0,6.0,6.0,5.0,6.0,3.0,4.0,6.0,10.0,3.0,5.0,11.0,4.0,6.0,6.0,8.0,5.0,4.0,1.863
6.0,11.0,9.0,11.0,7.0,9.0,7.0,4.0,7.0,8.0,6.0,9.0,6.0,4.0,6.0,5.0,10.0,3.0,6.0,6.0,8.0,9.0,4.0,6.0,6.0,6.0,5.0,4.0,4.0,3.0,6.0,3.0,6.0,6.0,11.0,6.0,6.0,5.0,7.0,5.0,6.0,1.806
8.0,3.0,12.0,11.0,8.0,12.0,9.0,3.0,10.0,6.0,3.0,7.0,3.0,5.0,7.0,9.0,3.0,7.0,4.0,6.0,9.0,3.0,8.0,7.0,3.0,9.0,6.0,5.0,6.0,4.0,5.0,10.0,9.0,8.0,12.0,6.0,4.0,9.0,9.0,5.0,7.0,2.328
8.0,11.0,12.0,12.0,7.0,10.0,12.0,11.0,9.0,5.0,5.0,9.0,8.0,4.0,6.0,9.0,8.0,8.0,3.0,8.0,9.0,5.0,11.0,9.0,10.0,9.0,8.0,6.0,9.0,3.0,6.0,4.0,8.0,7.0,10.0,4.0,5.0,10.0,11.0,8.0,6.0,2.576
6.0,11.0,12.0,7.0,6.0,8.0,7.0,6.0,8.0,12.0,4.0,7.0,7.0,9.0,12.0,8.0,11.0,7.0,12.0,12.0,9.0,11.0,9.0,6.0,8.0,9.0,11.0,6.0,11.0,9.0,4.0,8.0,11.0,8.0,12.0,8.0,9.0,6.0,7.0,4.0,9.0,2.941
9.0,6.0,11.0,6.0,8.0,10.0,8.0,3.0,8.0,7.0,8.0,6.0,11.0,7.0,5.0,8.0,9.0,3.0,11.0,6.0,10.0,9.0,8.0,8.0,6.0,9.0,10.0,7.0,9.0,4.0,7.0,9.0,10.0,8.0,10.0,6.0,4.0,6.0,10.0,9.0,9.0,2.659
5.0,3.0,9.0,10.0,5.0,8.0,7.0,9.0,7.0,10.0,11.0,9.0,3.0,6.0,9.0,3.0,4.0,3.0,7.0,4.0,6.0,7.0,10.0,4.0,6.0,8.0,3.0,8.0,9.0,4.0,6.0,3.0,3.0,3.0,12.0,6.0,4.0,3.0,7.0,5.0,6.0,1.957
12.0,10.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,7.0,12.0,11.0,11.0,12.0,12.0,12.0,9.0,10.0,11.0,12.0,12.0,10.0,10.0,12.0,12.0,10.0,12.0,12.0,10.0,9.0,12.0,10.0,12.0,12.0,12.0,9.0,11.0,9.0,11.0,3.734
6.0,12.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,6.0,6.0,9.0,9.0,11.0,12.0,12.0,12.0,12.0,6.0,9.0,11.0,6.0,6.0,11.0,12.0,12.0,12.0,12.0,6.0,12.0,12.0,11.0,6.0,6.0,12.0,12.0,6.0,10.0,10.0,12.0,12.0,3.876
12.0,12.0,12.0,11.0,11.0,12.0,11.0,12.0,12.0,10.0,12.0,11.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,12.0,11.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,6.0,12.0,6.0,12.0,6.0,12.0,6.0,6.0,12.0,11.0,12.0,12.0,12.0,3.942
6.0,7.0,12.0,11.0,10.0,12.0,12.0,12.0,12.0,12.0,10.0,9.0,10.0,12.0,11.0,11.0,11.0,11.0,11.0,8.0,12.0,11.0,6.0,9.0,10.0,12.0,9.0,10.0,11.0,10.0,9.0,10.0,6.0,10.0,12.0,12.0,11.0,10.0,10.0,6.0,9.0,3.566
10.0,6.0,12.0,9.0,11.0,12.0,10.0,4.0,10.0,8.0,10.0,10.0,5.0,9.0,10.0,12.0,9.0,9.0,10.0,9.0,9.0,11.0,12.0,9.0,9.0,9.0,10.0,10.0,9.0,7.0,6.0,7.0,9.0,8.0,12.0,9.0,7.0,9.0,11.0,4.0,7.0,3.068
11.0,10.0,12.0,11.0,12.0,6.0,12.0,12.0,6.0,6.0,12.0,10.0,11.0,9.0,11.0,12.0,12.0,11.0,12.0,10.0,11.0,6.0,6.0,11.0,10.0,12.0,12.0,10.0,12.0,11.0,11.0,9.0,12.0,9.0,12.0,11.0,11.0,7.0,10.0,8.0,9.0,3.679
8.0,8.0,12.0,12.0,11.0,12.0,11.0,9.0,10.0,10.0,9.0,11.0,7.0,9.0,10.0,12.0,11.0,11.0,7.0,10.0,11.0,10.0,12.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,6.0,10.0,11.0,10.0,12.0,10.0,10.0,9.0,11.0,10.0,10.0,3.369
11.0,8.0,12.0,11.0,11.0,12.0,11.0,8.0,9.0,10.0,9.0,9.0,9.0,10.0,8.0,11.0,10.0,11.0,9.0,10.0,11.0,12.0,9.0,10.0,9.0,11.0,10.0,11.0,11.0,10.0,8.0,9.0,11.0,7.0,12.0,12.0,10.0,8.0,11.0,7.0,9.0,3.365
12.0,7.0,12.0,8.0,11.0,6.0,6.0,10.0,10.0,10.0,9.0,10.0,9.0,11.0,11.0,12.0,11.0,11.0,9.0,10.0,10.0,12.0,12.0,9.0,9.0,11.0,12.0,10.0,12.0,10.0,8.0,10.0,12.0,10.0,11.0,12.0,12.0,9.0,10.0,10.0,11.0,3.504
12.0,6.0,12.0,11.0,12.0,12.0,9.0,11.0,10.0,7.0,7.0,10.0,12.0,12.0,10.0,11.0,10.0,11.0,6.0,10.0,10.0,7.0,11.0,9.0,8.0,10.0,12.0,11.0,6.0,8.0,8.0,10.0,12.0,10.0,12.0,11.0,10.0,9.0,10.0,9.0,10.0,3.386
11.0,6.0,12.0,11.0,12.0,10.0,11.0,8.0,12.0,10.0,11.0,10.0,9.0,11.0,11.0,11.0,10.0,11.0,8.0,9.0,12.0,11.0,12.0,11.0,9.0,11.0,11.0,10.0,10.0,10.0,5.0,11.0,12.0,11.0,12.0,9.0,12.0,9.0,11.0,11.0,11.0,3.499
12.0,7.0,12.0,10.0,10.0,11.0,10.0,9.0,10.0,10.0,11.0,10.0,9.0,10.0,10.0,11.0,10.0,10.0,6.0,8.0,9.0,10.0,12.0,9.0,10.0,12.0,10.0,10.0,11.0,11.0,10.0,11.0,12.0,12.0,12.0,11.0,10.0,9.0,11.0,8.0,11.0,3.452
12.0,10.0,6.0,10.0,12.0,12.0,10.0,6.0,11.0,9.0,10.0,9.0,9.0,12.0,12.0,6.0,11.0,12.0,12.0,10.0,10.0,12.0,6.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,6.0,11.0,12.0,6.0,12.0,12.0,12.0,10.0,11.0,10.0,12.0,3.765
11.0,10.0,12.0,12.0,12.0,12.0,12.0,9.0,12.0,12.0,11.0,9.0,9.0,11.0,12.0,12.0,12.0,10.0,11.0,9.0,10.0,11.0,12.0,12.0,10.0,11.0,12.0,10.0,12.0,12.0,9.0,11.0,12.0,12.0,11.0,11.0,10.0,9.0,12.0,10.0,11.0,3.696
12.0,11.0,12.0,11.0,12.0,12.0,11.0,9.0,12.0,12.0,11.0,11.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,9.0,12.0,12.0,12.0,11.0,10.0,12.0,12.0,11.0,12.0,12.0,10.0,11.0,11.0,11.0,6.0,12.0,12.0,10.0,12.0,11.0,12.0,3.816
12.0,9.0,12.0,11.0,11.0,12.0,10.0,10.0,10.0,8.0,12.0,10.0,9.0,10.0,12.0,12.0,11.0,12.0,8.0,10.0,9.0,12.0,6.0,10.0,10.0,12.0,12.0,10.0,12.0,11.0,10.0,11.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.607
11.0,5.0,12.0,12.0,9.0,9.0,11.0,12.0,11.0,6.0,8.0,10.0,5.0,6.0,9.0,10.0,7.0,6.0,6.0,7.0,10.0,5.0,12.0,10.0,7.0,10.0,10.0,11.0,9.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,8.0,10.0,11.0,7.0,9.0,3.029
9.0,9.0,12.0,12.0,11.0,11.0,11.0,3.0,11.0,8.0,9.0,10.0,6.0,6.0,10.0,11.0,9.0,6.0,7.0,7.0,10.0,7.0,11.0,10.0,8.0,10.0,12.0,9.0,7.0,10.0,9.0,8.0,9.0,9.0,12.0,10.0,9.0,6.0,10.0,5.0,9.0,3.068
9.0,3.0,12.0,10.0,10.0,11.0,8.0,3.0,9.0,6.0,3.0,9.0,6.0,6.0,11.0,11.0,9.0,9.0,7.0,7.0,10.0,8.0,11.0,10.0,9.0,11.0,12.0,9.0,10.0,8.0,6.0,10.0,10.0,10.0,12.0,10.0,10.0,9.0,10.0,7.0,9.0,3.019
8.0,7.0,11.0,10.0,5.0,9.0,7.0,3.0,8.0,5.0,4.0,9.0,7.0,3.0,5.0,9.0,3.0,3.0,9.0,3.0,9.0,5.0,4.0,9.0,4.0,6.0,5.0,5.0,3.0,4.0,8.0,4.0,6.0,8.0,11.0,7.0,4.0,8.0,8.0,6.0,6.0,2.146
12.0,12.0,12.0,12.0,7.0,12.0,10.0,6.0,10.0,10.0,7.0,10.0,12.0,8.0,10.0,11.0,8.0,7.0,7.0,6.0,11.0,9.0,10.0,11.0,8.0,11.0,12.0,10.0,11.0,8.0,6.0,9.0,9.0,9.0,9.0,9.0,8.0,11.0,12.0,7.0,9.0,3.182
11.0,6.0,12.0,12.0,9.0,9.0,8.0,5.0,8.0,6.0,8.0,5.0,6.0,9.0,9.0,10.0,6.0,8.0,5.0,6.0,10.0,12.0,6.0,9.0,7.0,9.0,10.0,8.0,10.0,9.0,3.0,7.0,10.0,8.0,12.0,9.0,8.0,9.0,9.0,8.0,8.0,2.86
8.0,9.0,12.0,6.0,12.0,11.0,4.0,11.0,3.0,3.0,12.0,8.0,9.0,12.0,12.0,7.0,9.0,10.0,7.0,8.0,3.0,8.0,6.0,6.0,6.0,3.0,5.0,4.0,12.0,5.0,10.0,6.0,12.0,6.0,10.0,8.0,6.0,4.0,6.0,6.0,6.0,2.359
12.0,8.0,12.0,10.0,12.0,12.0,10.0,10.0,12.0,11.0,11.0,10.0,11.0,9.0,10.0,9.0,11.0,11.0,11.0,9.0,8.0,12.0,12.0,9.0,7.0,9.0,9.0,9.0,12.0,6.0,9.0,6.0,10.0,8.0,12.0,6.0,10.0,6.0,8.0,6.0,8.0,3.218
8.0,6.0,12.0,10.0,5.0,12.0,9.0,6.0,9.0,9.0,5.0,9.0,9.0,10.0,6.0,9.0,5.0,7.0,3.0,6.0,10.0,7.0,10.0,6.0,12.0,9.0,9.0,5.0,9.0,3.0,10.0,3.0,7.0,6.0,10.0,6.0,4.0,5.0,9.0,3.0,4.0,2.406
12.0,9.0,6.0,7.0,12.0,12.0,11.0,12.0,8.0,10.0,10.0,9.0,10.0,10.0,11.0,10.0,11.0,12.0,10.0,11.0,10.0,12.0,12.0,10.0,9.0,10.0,9.0,11.0,6.0,9.0,7.0,9.0,11.0,10.0,12.0,10.0,12.0,7.0,11.0,9.0,11.0,3.491
10.0,5.0,6.0,7.0,9.0,11.0,10.0,6.0,10.0,9.0,10.0,9.0,9.0,9.0,7.0,10.0,10.0,7.0,5.0,6.0,10.0,10.0,12.0,9.0,6.0,7.0,9.0,6.0,11.0,6.0,4.0,6.0,11.0,7.0,12.0,9.0,9.0,9.0,10.0,5.0,9.0,2.88
8.0,6.0,12.0,8.0,5.0,9.0,9.0,8.0,5.0,10.0,4.0,9.0,6.0,6.0,4.0,7.0,4.0,3.0,10.0,7.0,7.0,4.0,7.0,6.0,10.0,3.0,5.0,5.0,5.0,6.0,3.0,6.0,3.0,5.0,9.0,5.0,7.0,8.0,10.0,4.0,8.0,2.206
12.0,10.0,6.0,12.0,12.0,10.0,11.0,9.0,11.0,12.0,10.0,9.0,11.0,6.0,12.0,12.0,6.0,12.0,11.0,11.0,11.0,12.0,12.0,11.0,10.0,9.0,10.0,9.0,6.0,12.0,9.0,8.0,12.0,11.0,12.0,10.0,12.0,9.0,12.0,10.0,12.0,3.624
10.0,7.0,9.0,11.0,8.0,10.0,10.0,6.0,9.0,12.0,6.0,9.0,11.0,6.0,9.0,6.0,8.0,5.0,4.0,5.0,11.0,7.0,4.0,8.0,6.0,9.0,6.0,8.0,6.0,5.0,6.0,8.0,5.0,6.0,11.0,6.0,7.0,4.0,9.0,5.0,6.0,2.429
11.0,8.0,12.0,12.0,11.0,12.0,10.0,11.0,10.0,12.0,8.0,9.0,7.0,10.0,8.0,11.0,11.0,10.0,8.0,11.0,9.0,11.0,12.0,10.0,7.0,10.0,10.0,9.0,11.0,7.0,9.0,8.0,10.0,10.0,12.0,9.0,6.0,3.0,11.0,4.0,6.0,3.172
11.0,7.0,12.0,9.0,9.0,11.0,7.0,3.0,9.0,11.0,11.0,10.0,8.0,9.0,10.0,10.0,10.0,11.0,6.0,8.0,10.0,12.0,10.0,11.0,8.0,9.0,9.0,10.0,12.0,9.0,10.0,8.0,10.0,8.0,12.0,11.0,12.0,6.0,10.0,10.0,11.0,3.226
10.0,5.0,12.0,4.0,7.0,11.0,5.0,7.0,7.0,9.0,6.0,9.0,9.0,11.0,7.0,9.0,8.0,10.0,12.0,9.0,3.0,7.0,8.0,6.0,6.0,6.0,8.0,5.0,9.0,3.0,10.0,3.0,10.0,6.0,10.0,5.0,5.0,6.0,6.0,3.0,5.0,2.37
8.0,9.0,11.0,10.0,8.0,10.0,11.0,12.0,9.0,9.0,6.0,10.0,8.0,10.0,8.0,11.0,7.0,9.0,12.0,12.0,9.0,8.0,12.0,10.0,7.0,8.0,6.0,6.0,10.0,6.0,3.0,3.0,10.0,8.0,10.0,4.0,7.0,8.0,10.0,6.0,7.0,2.828
9.0,9.0,12.0,6.0,9.0,10.0,9.0,5.0,10.0,10.0,8.0,7.0,5.0,7.0,9.0,7.0,7.0,8.0,6.0,6.0,7.0,9.0,12.0,8.0,7.0,8.0,9.0,9.0,11.0,7.0,6.0,8.0,11.0,9.0,10.0,10.0,10.0,7.0,11.0,4.0,7.0,2.821
11.0,9.0,12.0,4.0,10.0,11.0,6.0,12.0,7.0,6.0,9.0,9.0,10.0,9.0,6.0,9.0,9.0,12.0,5.0,6.0,6.0,7.0,12.0,9.0,7.0,6.0,10.0,9.0,10.0,5.0,8.0,5.0,10.0,6.0,10.0,5.0,5.0,6.0,6.0,3.0,6.0,2.612
11.0,3.0,12.0,6.0,10.0,10.0,6.0,11.0,8.0,3.0,10.0,9.0,5.0,9.0,6.0,10.0,8.0,7.0,10.0,11.0,6.0,10.0,7.0,8.0,7.0,9.0,8.0,7.0,7.0,6.0,3.0,5.0,9.0,7.0,10.0,4.0,6.0,5.0,9.0,6.0,8.0,2.607
6.0,6.0,3.0,5.0,6.0,4.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.8
9.0,12.0,12.0,11.0,6.0,12.0,11.0,11.0,6.0,10.0,6.0,12.0,6.0,12.0,12.0,12.0,12.0,6.0,12.0,12.0,9.0,11.0,12.0,9.0,11.0,11.0,12.0,6.0,6.0,12.0,12.0,10.0,11.0,11.0,12.0,12.0,12.0,10.0,10.0,9.0,12.0,3.798
6.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,6.0,10.0,7.0,11.0,9.0,12.0,12.0,6.0,6.0,12.0,12.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,6.0,12.0,6.0,11.0,10.0,10.0,12.0,12.0,11.0,9.0,11.0,6.0,11.0,3.772
9.0,12.0,11.0,10.0,12.0,12.0,12.0,12.0,12.0,9.0,6.0,8.0,9.0,10.0,9.0,11.0,12.0,10.0,9.0,12.0,10.0,9.0,12.0,9.0,8.0,10.0,10.0,12.0,10.0,9.0,7.0,10.0,11.0,9.0,12.0,10.0,12.0,6.0,10.0,11.0,11.0,3.47
12.0,10.0,3.0,12.0,3.0,4.0,8.0,5.0,8.0,5.0,6.0,7.0,3.0,3.0,9.0,8.0,9.0,8.0,6.0,8.0,4.0,4.0,7.0,3.0,6.0,6.0,7.0,5.0,5.0,3.0,8.0,10.0,3.0,9.0,9.0,5.0,3.0,6.0,9.0,8.0,6.0,2.193
6.0,3.0,3.0,6.0,6.0,4.0,9.0,7.0,6.0,4.0,8.0,7.0,5.0,10.0,4.0,10.0,5.0,9.0,4.0,5.0,6.0,4.0,6.0,3.0,6.0,3.0,3.0,6.0,11.0,6.0,5.0,4.0,7.0,6.0,8.0,3.0,6.0,5.0,10.0,3.0,5.0,1.753
